iso_code,Location,Date,Total cases,New cases,Total deaths,New deaths,Total tests,Total vaccinations
MMR,Myanmar,2020/11/18,73322,1592,1650,25,930082,
MMR,Myanmar,2020/11/19,74882,1560,1676,26,951314,
MMR,Myanmar,2020/11/20,76414,1532,1695,19,969268,
MMR,Myanmar,2020/11/21,77848,1434,1722,27,986267,
MMR,Myanmar,2020/11/22,79246,1398,1739,17,1004357,
MMR,Myanmar,2020/11/23,80505,1259,1765,26,1019238,
MMR,Myanmar,2020/11/24,82236,1731,1784,19,1037450,
MMR,Myanmar,2020/11/25,83566,1330,1810,26,1059035,
MMR,Myanmar,2020/11/26,85205,1639,1846,36,1076382,
MMR,Myanmar,2020/11/27,86633,1428,1865,19,1096500,
MMR,Myanmar,2020/11/28,87977,1344,1887,22,1114697,
MMR,Myanmar,2020/11/29,89486,1509,1918,31,1132621,
MMR,Myanmar,2020/11/30,90713,1227,1941,23,1147841,
MMR,Myanmar,2020/12/01,92189,1476,1972,31,1163776,
MMR,Myanmar,2020/12/02,93600,1411,1998,26,1182735,
MMR,Myanmar,2020/12/03,95018,1418,2028,30,1202415,
MMR,Myanmar,2020/12/04,96520,1502,2059,31,1225134,
MMR,Myanmar,2020/12/05,98047,1527,2081,22,1246524,
MMR,Myanmar,2020/12/06,99155,1108,2110,29,1269824,
MMR,Myanmar,2020/12/07,100431,1276,2132,22,1288365,
MMR,Myanmar,2020/12/08,101739,1308,2151,19,1307744,
MMR,Myanmar,2020/12/09,103166,1427,2174,23,1331092,
MMR,Myanmar,2020/12/10,104487,1321,2201,27,1351918,
MMR,Myanmar,2020/12/11,105863,1376,2220,19,1374159,
MMR,Myanmar,2020/12/12,107215,1352,2245,25,1395088,
MMR,Myanmar,2020/12/13,108342,1127,2268,23,,
MMR,Myanmar,2020/12/14,109512,1170,2292,24,1437751,
MMR,Myanmar,2020/12/15,110667,1155,2319,27,1456866,
MMR,Myanmar,2020/12/16,111900,1233,2346,27,1480740,
MMR,Myanmar,2020/12/17,113082,1182,2377,31,1503849,
MMR,Myanmar,2020/12/18,114198,1116,2398,21,1527037,
MMR,Myanmar,2020/12/19,115187,989,2424,26,1551538,
MMR,Myanmar,2020/12/20,116134,947,2443,19,1574128,
MMR,Myanmar,2020/12/21,116982,848,2465,22,1594654,
MMR,Myanmar,2020/12/22,117946,964,2484,19,1615672,
MMR,Myanmar,2020/12/23,118869,923,2507,23,1639157,
MMR,Myanmar,2020/12/24,119788,919,2532,25,1662229,
MMR,Myanmar,2020/12/25,120546,758,2552,20,1683744,
MMR,Myanmar,2020/12/26,121280,734,2579,27,1740037,
MMR,Myanmar,2020/12/27,121886,606,2601,22,1756644,
MMR,Myanmar,2020/12/28,122534,648,2618,17,1775752,
MMR,Myanmar,2020/12/29,123153,619,2637,19,1777243,
MMR,Myanmar,2020/12/30,123740,587,2664,27,1794253,
MMR,Myanmar,2020/12/31,124630,890,2682,18,1818260,
MMR,Myanmar,2021/01/01,125042,412,2697,15,1833995,
MMR,Myanmar,2021/01/02,125616,574,2711,14,1849967,
MMR,Myanmar,2021/01/03,126345,729,2728,17,1867629,
MMR,Myanmar,2021/01/04,126935,590,2744,16,1884619,
MMR,Myanmar,2021/01/05,127584,649,2766,22,1904389,
MMR,Myanmar,2021/01/06,128178,594,2785,19,1921668,
MMR,Myanmar,2021/01/07,128772,594,2799,14,1940621,
MMR,Myanmar,2021/01/08,129483,711,2812,13,1960785,
MMR,Myanmar,2021/01/09,130049,566,2826,14,1980591,
MMR,Myanmar,2021/01/10,130604,555,2846,20,1997934,
MMR,Myanmar,2021/01/11,131186,582,2858,12,2016191,
MMR,Myanmar,2021/01/12,131737,551,2878,20,2037930,
MMR,Myanmar,2021/01/13,132260,523,2902,24,2055757,
MMR,Myanmar,2021/01/14,132865,605,2912,10,2074577,
MMR,Myanmar,2021/01/15,133378,513,2926,14,2097332,
MMR,Myanmar,2021/01/16,133869,491,2942,16,2115337,
MMR,Myanmar,2021/01/17,134318,449,2955,13,2132993,
MMR,Myanmar,2021/01/18,134795,477,2973,18,2151828,
MMR,Myanmar,2021/01/19,135243,448,2986,13,2172522,
MMR,Myanmar,2021/01/20,135721,478,2997,11,2192998,
MMR,Myanmar,2021/01/21,136166,445,3013,16,2212145,
MMR,Myanmar,2021/01/22,136591,425,3031,18,2229844,
MMR,Myanmar,2021/01/23,137098,507,3045,14,2250241,
MMR,Myanmar,2021/01/24,137574,476,3062,17,2268947,
MMR,Myanmar,2021/01/25,137957,383,3069,7,2286871,
MMR,Myanmar,2021/01/26,138368,411,3082,13,2306538,0
MMR,Myanmar,2021/01/27,138802,434,3089,7,2323094,3800
MMR,Myanmar,2021/01/28,139152,350,3103,14,2339472,
MMR,Myanmar,2021/01/29,139515,363,3115,12,2357743,
MMR,Myanmar,2021/01/30,139864,349,3125,10,2374068,
MMR,Myanmar,2021/01/31,140145,281,3131,6,2390347,
MMR,Myanmar,2021/02/01,140354,209,3138,7,2399366,
MMR,Myanmar,2021/02/02,140354,0,3138,0,2411743,
MMR,Myanmar,2021/02/03,140927,573,3160,22,2422939,
MMR,Myanmar,2021/02/04,141104,177,3163,3,2436785,
MMR,Myanmar,2021/02/05,141304,200,3168,5,2448618,380000
MMR,Myanmar,2021/02/06,141304,0,3168,0,2455699,
MMR,Myanmar,2021/02/07,141304,0,3168,0,2462811,
MMR,Myanmar,2021/02/08,141427,123,3177,9,2464798,
MMR,Myanmar,2021/02/09,141448,21,3180,3,2467726,
MMR,Myanmar,2021/02/10,141487,39,3181,1,2469720,
MMR,Myanmar,2021/02/11,141522,35,3184,3,2471972,
MMR,Myanmar,2021/02/12,141543,21,3188,4,2473356,
MMR,Myanmar,2021/02/13,141585,42,3188,0,2475208,
MMR,Myanmar,2021/02/14,141601,16,3189,1,2475910,
MMR,Myanmar,2021/02/15,141637,36,3190,1,2476797,
MMR,Myanmar,2021/02/16,141659,22,3192,2,2477916,
MMR,Myanmar,2021/02/17,141690,31,3192,0,2479405,
MMR,Myanmar,2021/02/18,141709,19,3191,-1,2480294,
MMR,Myanmar,2021/02/19,141728,19,3194,3,2481411,
MMR,Myanmar,2021/02/20,141735,7,3196,2,2482290,
MMR,Myanmar,2021/02/21,141750,15,3196,0,2483249,
MMR,Myanmar,2021/02/22,141761,11,3197,1,2483935,
MMR,Myanmar,2021/02/23,141783,22,3197,0,2485094,
MMR,Myanmar,2021/02/24,141816,33,3197,0,2486206,
MMR,Myanmar,2021/02/25,141841,25,3198,1,2487520,
MMR,Myanmar,2021/02/26,141875,34,3198,0,2488774,
MMR,Myanmar,2021/02/27,141890,15,3199,1,2489884,
MMR,Myanmar,2021/02/28,141896,6,3199,0,2490989,
MMR,Myanmar,2021/03/01,141916,20,3199,0,,
MMR,Myanmar,2021/03/02,141965,49,3199,0,,
MMR,Myanmar,2021/03/03,141984,19,3199,0,,
MMR,Myanmar,2021/03/04,142000,16,3200,1,,
MMR,Myanmar,2021/03/05,142000,0,3200,0,,
MMR,Myanmar,2021/03/06,142023,23,3200,0,,
MMR,Myanmar,2021/03/07,142034,11,3200,0,,
MMR,Myanmar,2021/03/08,142045,11,3200,0,,
MMR,Myanmar,2021/03/09,142059,14,3200,0,,
MMR,Myanmar,2021/03/10,142073,14,3200,0,,
MMR,Myanmar,2021/03/11,142114,41,3201,1,,
MMR,Myanmar,2021/03/12,142122,8,3201,0,,
MMR,Myanmar,2021/03/13,142136,14,3201,0,,
MMR,Myanmar,2021/03/14,142147,11,3202,1,,
MMR,Myanmar,2021/03/15,142147,0,3202,0,,
MMR,Myanmar,2021/03/16,142162,15,3203,1,,
MMR,Myanmar,2021/03/17,142190,28,3203,0,,
MMR,Myanmar,2021/03/18,142212,22,3204,1,,
MMR,Myanmar,2021/03/19,142212,0,3204,0,,
MMR,Myanmar,2021/03/20,142212,0,3204,0,,
MMR,Myanmar,2021/03/21,142212,0,3204,0,,
MMR,Myanmar,2021/03/22,142246,34,3204,0,,
MMR,Myanmar,2021/03/23,142264,18,3204,0,,
MMR,Myanmar,2021/03/24,142292,28,3204,0,,
MMR,Myanmar,2021/03/25,142315,23,3204,0,,
MMR,Myanmar,2021/03/26,142340,25,3205,1,,
MMR,Myanmar,2021/03/27,142377,37,3206,1,,
MMR,Myanmar,2021/03/28,142385,8,3206,0,,
MMR,Myanmar,2021/03/29,142393,8,3206,0,,
MMR,Myanmar,2021/03/30,142412,19,3206,0,,
MMR,Myanmar,2021/03/31,142434,22,3206,0,,1040000
MMR,Myanmar,2021/04/01,142466,32,3206,0,,
MMR,Myanmar,2021/04/02,142466,0,3206,0,,
MMR,Myanmar,2021/04/03,142479,13,3206,0,,
MMR,Myanmar,2021/04/04,142497,18,3206,0,,
MMR,Myanmar,2021/04/05,142511,14,3206,0,,
MMR,Myanmar,2021/04/06,142530,19,3206,0,,
MMR,Myanmar,2021/04/07,142541,11,3206,0,,
MMR,Myanmar,2021/04/08,142549,8,3206,0,,
MMR,Myanmar,2021/04/09,142558,9,3206,0,,
MMR,Myanmar,2021/04/10,142572,14,3206,0,,
MMR,Myanmar,2021/04/11,142576,4,3206,0,,
MMR,Myanmar,2021/04/12,142596,20,3206,0,,
MMR,Myanmar,2021/04/13,142596,0,3206,0,,
MMR,Myanmar,2021/04/14,142605,9,3206,0,,
MMR,Myanmar,2021/04/15,142610,5,3206,0,,
MMR,Myanmar,2021/04/16,142617,7,3206,0,,
MMR,Myanmar,2021/04/17,142619,2,3206,0,,
MMR,Myanmar,2021/04/18,142628,9,3206,0,,
MMR,Myanmar,2021/04/19,142644,16,3206,0,,
MMR,Myanmar,2021/04/20,142644,0,3206,0,,
MMR,Myanmar,2021/04/21,142661,17,3206,0,,
MMR,Myanmar,2021/04/22,142674,13,3206,0,,
MMR,Myanmar,2021/04/23,142687,13,3206,0,,1800000
MMR,Myanmar,2021/04/24,142704,17,3206,0,,
MMR,Myanmar,2021/04/25,142712,8,3206,0,,
MMR,Myanmar,2021/04/26,142722,10,3207,1,,
MMR,Myanmar,2021/04/27,142740,18,3207,0,,
MMR,Myanmar,2021/04/28,142790,50,3209,2,,
MMR,Myanmar,2021/04/29,142800,10,3209,0,,
MMR,Myanmar,2021/04/30,142817,17,3209,0,,
MMR,Myanmar,2021/05/01,142831,14,3209,0,,
MMR,Myanmar,2021/05/02,142838,7,3209,0,,
MMR,Myanmar,2021/05/03,142842,4,3209,0,,
MMR,Myanmar,2021/05/04,142858,16,3209,0,,2543762
MMR,Myanmar,2021/05/05,142874,16,3210,1,,
MMR,Myanmar,2021/05/06,142874,0,3210,0,,
MMR,Myanmar,2021/05/07,142903,29,3210,0,2587501,
MMR,Myanmar,2021/05/08,142934,31,3210,0,2588880,
MMR,Myanmar,2021/05/09,142947,13,3210,0,2590328,
MMR,Myanmar,2021/05/10,142963,16,3210,0,2591905,
MMR,Myanmar,2021/05/11,142974,11,3210,0,2593888,
MMR,Myanmar,2021/05/12,142997,23,3211,1,2595359,
MMR,Myanmar,2021/05/13,143004,7,3212,1,2597378,2994900
MMR,Myanmar,2021/05/14,143035,31,3212,0,2599597,
MMR,Myanmar,2021/05/15,143059,24,3212,0,2600857,
MMR,Myanmar,2021/05/16,143065,6,3212,0,2601770,
MMR,Myanmar,2021/05/17,143097,32,3213,1,2603024,
MMR,Myanmar,2021/05/18,143131,34,3213,0,2604997,
MMR,Myanmar,2021/05/19,143159,28,3216,3,2606374,
MMR,Myanmar,2021/05/20,143183,24,3216,0,2607458,
MMR,Myanmar,2021/05/21,143211,28,3216,0,2608835,
MMR,Myanmar,2021/05/22,143228,17,3216,0,2610069,
MMR,Myanmar,2021/05/23,143234,6,3216,0,,
MMR,Myanmar,2021/05/24,143262,28,3216,0,2611626,
MMR,Myanmar,2021/05/25,143296,34,3216,0,2613549,
MMR,Myanmar,2021/05/26,143318,22,3216,0,2614678,
MMR,Myanmar,2021/05/27,143414,96,3216,0,2616466,
MMR,Myanmar,2021/05/28,143486,72,3216,0,2617696,
MMR,Myanmar,2021/05/29,143526,40,3216,0,2618730,
MMR,Myanmar,2021/05/30,143571,45,3216,0,2619642,
MMR,Myanmar,2021/05/31,143629,58,3217,1,2621413,
MMR,Myanmar,2021/06/01,143751,122,3217,0,2623429,
MMR,Myanmar,2021/06/02,143823,72,3218,1,2625020,
MMR,Myanmar,2021/06/03,143945,122,3221,3,2626468,
MMR,Myanmar,2021/06/04,144157,212,3221,0,2628246,
MMR,Myanmar,2021/06/05,144253,96,3223,2,2629730,3368042
MMR,Myanmar,2021/06/06,144317,64,3225,2,2630807,
MMR,Myanmar,2021/06/07,144456,139,3227,2,2633023,
MMR,Myanmar,2021/06/08,144579,123,3228,1,2635045,
MMR,Myanmar,2021/06/09,144715,136,3233,5,2636791,
MMR,Myanmar,2021/06/10,144876,161,3237,4,2639138,
MMR,Myanmar,2021/06/11,145064,188,3239,2,2641919,
MMR,Myanmar,2021/06/12,145230,166,3241,2,2645332,
MMR,Myanmar,2021/06/13,145603,373,3244,3,2648234,
MMR,Myanmar,2021/06/14,145826,223,3248,4,2651053,
MMR,Myanmar,2021/06/15,146051,225,3248,0,2654252,
MMR,Myanmar,2021/06/16,146406,355,3250,2,2657808,
MMR,Myanmar,2021/06/17,146768,362,3250,0,2661984,
MMR,Myanmar,2021/06/18,147069,301,3251,1,2666427,
MMR,Myanmar,2021/06/19,147615,546,3258,7,2671271,
MMR,Myanmar,2021/06/20,148022,407,3262,4,2674702,
MMR,Myanmar,2021/06/21,148617,595,3265,3,2679666,
MMR,Myanmar,2021/06/22,149247,630,3267,2,2684756,
MMR,Myanmar,2021/06/23,149927,680,3269,2,2689792,
MMR,Myanmar,2021/06/24,150714,787,3275,6,2695546,
MMR,Myanmar,2021/06/25,151573,859,3282,7,2701400,
MMR,Myanmar,2021/06/26,152356,783,3290,8,2706955,
MMR,Myanmar,2021/06/27,153160,804,3297,7,2711584,
MMR,Myanmar,2021/06/28,154385,1225,3309,12,2718170,
MMR,Myanmar,2021/06/29,155697,1312,3320,11,2726402,
MMR,Myanmar,2021/06/30,157277,1580,3334,14,2734326,
MMR,Myanmar,2021/07/01,159347,2070,3347,13,2743783,3500000
MMR,Myanmar,2021/07/02,161210,1863,3364,17,2752929,
MMR,Myanmar,2021/07/03,163087,1877,3384,20,2761983,
MMR,Myanmar,2021/07/04,165405,2318,3419,35,2772361,
MMR,Myanmar,2021/07/05,168374,2969,3461,42,2783385,
MMR,Myanmar,2021/07/06,171976,3602,3513,52,2796217,
MMR,Myanmar,2021/07/07,175923,3947,3570,57,2810895,
MMR,Myanmar,2021/07/08,180055,4132,3621,51,2825822,
MMR,Myanmar,2021/07/09,184375,4320,3685,64,2841569,
MMR,Myanmar,2021/07/10,188752,4377,3756,71,2856697,
MMR,Myanmar,2021/07/11,192213,3461,3838,82,2866814,
MMR,Myanmar,2021/07/12,197227,5014,3927,89,2881246,
MMR,Myanmar,2021/07/13,201274,4047,4036,109,2892932,
MMR,Myanmar,2021/07/14,208357,7083,4181,145,2914284,
MMR,Myanmar,2021/07/15,212545,4188,4346,165,2925328,
MMR,Myanmar,2021/07/16,218739,6194,4536,190,2943462,
MMR,Myanmar,2021/07/17,224236,5497,4769,233,2957514,
MMR,Myanmar,2021/07/18,229521,5285,5000,231,2972006,
MMR,Myanmar,2021/07/19,234710,5189,5281,281,2985922,
MMR,Myanmar,2021/07/20,240570,5860,5567,286,3001833,
MMR,Myanmar,2021/07/21,246663,6093,5814,247,3018423,
MMR,Myanmar,2021/07/22,253364,6701,6133,319,3035676,
MMR,Myanmar,2021/07/23,258870,5506,6459,326,3049163,
MMR,Myanmar,2021/07/24,264527,5657,6756,297,3064522,
MMR,Myanmar,2021/07/25,269525,4998,7111,355,3076996,
MMR,Myanmar,2021/07/26,274155,4630,7507,396,3089031,
MMR,Myanmar,2021/07/27,279119,4964,7845,338,3102688,
MMR,Myanmar,2021/07/28,284099,4980,8210,365,3116451,
MMR,Myanmar,2021/07/29,289333,5234,8552,342,3131511,
MMR,Myanmar,2021/07/30,294460,5127,8942,390,,
MMR,Myanmar,2021/07/31,299185,4725,9334,392,,
MMR,Myanmar,2021/08/01,302665,3480,9731,397,3169465,
MMR,Myanmar,2021/08/02,306354,3689,10061,330,3181859,
MMR,Myanmar,2021/08/03,311067,4713,10373,312,3196116,
MMR,Myanmar,2021/08/04,315118,4051,10695,322,3209590,
MMR,Myanmar,2021/08/05,319250,4132,10988,293,3223874,
MMR,Myanmar,2021/08/06,322838,3588,11262,274,322838,
MMR,Myanmar,2021/08/07,326489,3651,11526,264,3248320,
MMR,Myanmar,2021/08/08,329516,3027,11776,250,3257589,
MMR,Myanmar,2021/08/09,333127,3611,12014,238,3269780,
MMR,Myanmar,2021/08/10,337561,4434,12234,220,3284237,
MMR,Myanmar,2021/08/11,341300,3739,12452,218,3298004,
MMR,Myanmar,2021/08/12,344730,3430,12667,215,3310805,
MMR,Myanmar,2021/08/13,348186,3456,12879,212,3323826,
MMR,Myanmar,2021/08/14,351605,3419,13078,199,3336860,
MMR,Myanmar,2021/08/15,354279,2674,13263,185,3346965,
MMR,Myanmar,2021/08/16,356985,2706,13445,182,3358212,
MMR,Myanmar,2021/08/17,360291,3306,13623,178,3371634,
MMR,Myanmar,2021/08/18,363169,2878,13786,163,3383579,
MMR,Myanmar,2021/08/19,365759,2590,13945,159,,
MMR,Myanmar,2021/08/20,368768,3009,14096,151,3406363,
MMR,Myanmar,2021/08/21,371512,2744,14236,140,3417218,6253687
MMR,Myanmar,2021/08/22,373685,2173,14374,138,3426209,
MMR,Myanmar,2021/08/23,375871,2186,14499,125,,
MMR,Myanmar,2021/08/24,378377,2506,14622,123,3447279,
MMR,Myanmar,2021/08/25,380879,2502,14737,115,3459145,
MMR,Myanmar,2021/08/26,383514,2635,14850,113,3471394,
MMR,Myanmar,2021/08/27,386202,2688,14968,118,,
MMR,Myanmar,2021/08/28,389134,2932,15077,109,,
MMR,Myanmar,2021/08/29,392300,3166,15183,106,,
PHL,Philippines,2020/01/30,1,1,,,,
PHL,Philippines,2020/01/31,1,0,,,,
PHL,Philippines,2020/02/01,1,0,,,,
PHL,Philippines,2020/02/02,2,1,1,1,,
PHL,Philippines,2020/02/03,2,0,1,0,,
PHL,Philippines,2020/02/04,2,0,1,0,,
PHL,Philippines,2020/02/05,2,0,1,0,,
PHL,Philippines,2020/02/06,2,0,1,0,,
PHL,Philippines,2020/02/07,3,1,1,0,,
PHL,Philippines,2020/02/08,3,0,1,0,,
PHL,Philippines,2020/02/09,3,0,1,0,,
PHL,Philippines,2020/02/10,3,0,1,0,,
PHL,Philippines,2020/02/11,3,0,1,0,,
PHL,Philippines,2020/02/12,3,0,1,0,,
PHL,Philippines,2020/02/13,3,0,1,0,,
PHL,Philippines,2020/02/14,3,0,1,0,,
PHL,Philippines,2020/02/15,3,0,1,0,,
PHL,Philippines,2020/02/16,3,0,1,0,,
PHL,Philippines,2020/02/17,3,0,1,0,,
PHL,Philippines,2020/02/18,3,0,1,0,,
PHL,Philippines,2020/02/19,3,0,1,0,,
PHL,Philippines,2020/02/20,3,0,1,0,,
PHL,Philippines,2020/02/21,3,0,1,0,,
PHL,Philippines,2020/02/22,3,0,1,0,,
PHL,Philippines,2020/02/23,3,0,1,0,,
PHL,Philippines,2020/02/24,3,0,1,0,,
PHL,Philippines,2020/02/25,3,0,1,0,,
PHL,Philippines,2020/02/26,3,0,1,0,,
PHL,Philippines,2020/02/27,3,0,1,0,,
PHL,Philippines,2020/02/28,3,0,1,0,,
PHL,Philippines,2020/02/29,3,0,1,0,,
PHL,Philippines,2020/03/01,3,0,1,0,,
PHL,Philippines,2020/03/02,3,0,1,0,,
PHL,Philippines,2020/03/03,3,0,1,0,,
PHL,Philippines,2020/03/04,3,0,1,0,,
PHL,Philippines,2020/03/05,3,0,1,0,,
PHL,Philippines,2020/03/06,5,2,1,0,,
PHL,Philippines,2020/03/07,6,1,1,0,,
PHL,Philippines,2020/03/08,10,4,1,0,,
PHL,Philippines,2020/03/09,20,10,1,0,,
PHL,Philippines,2020/03/10,33,13,1,0,,
PHL,Philippines,2020/03/11,49,16,1,0,,
PHL,Philippines,2020/03/12,52,3,2,1,,
PHL,Philippines,2020/03/13,64,12,5,3,,
PHL,Philippines,2020/03/14,111,47,8,3,,
PHL,Philippines,2020/03/15,140,29,11,3,,
PHL,Philippines,2020/03/16,142,2,12,1,,
PHL,Philippines,2020/03/17,187,45,12,0,,
PHL,Philippines,2020/03/18,202,15,19,7,,
PHL,Philippines,2020/03/19,217,15,17,-2,,
PHL,Philippines,2020/03/20,230,13,18,1,,
PHL,Philippines,2020/03/21,307,77,19,1,,
PHL,Philippines,2020/03/22,380,73,25,6,,
PHL,Philippines,2020/03/23,462,82,33,8,,
PHL,Philippines,2020/03/24,552,90,35,2,,
PHL,Philippines,2020/03/25,636,84,38,3,,
PHL,Philippines,2020/03/26,707,71,45,7,,
PHL,Philippines,2020/03/27,803,96,54,9,,
PHL,Philippines,2020/03/28,1075,272,68,14,,
PHL,Philippines,2020/03/29,1418,343,71,3,,
PHL,Philippines,2020/03/30,1546,128,78,7,,
PHL,Philippines,2020/03/31,2084,538,88,10,,
PHL,Philippines,2020/04/01,2311,227,96,8,,
PHL,Philippines,2020/04/02,2633,322,107,11,,
PHL,Philippines,2020/04/03,3018,385,136,29,20276,
PHL,Philippines,2020/04/04,3094,76,144,8,22683,
PHL,Philippines,2020/04/05,3246,152,152,8,23027,
PHL,Philippines,2020/04/06,3660,414,163,11,24727,
PHL,Philippines,2020/04/07,3764,104,177,14,26412,
PHL,Philippines,2020/04/08,3870,106,182,5,29537,
PHL,Philippines,2020/04/09,4076,206,203,21,31526,
PHL,Philippines,2020/04/10,4195,119,221,18,32770,
PHL,Philippines,2020/04/11,4428,233,247,26,34072,
PHL,Philippines,2020/04/12,4648,220,297,50,35782,
PHL,Philippines,2020/04/13,4932,284,315,18,38169,
PHL,Philippines,2020/04/14,5223,291,335,20,39998,
PHL,Philippines,2020/04/15,5453,230,349,14,42623,
PHL,Philippines,2020/04/16,5660,207,362,13,46113,
PHL,Philippines,2020/04/17,5878,218,387,25,49534,
PHL,Philippines,2020/04/18,6087,209,397,10,53191,
PHL,Philippines,2020/04/19,6259,172,409,12,55508,
PHL,Philippines,2020/04/20,6459,200,428,19,57831,
PHL,Philippines,2020/04/21,6599,140,437,9,60701,
PHL,Philippines,2020/04/22,6710,111,446,9,64321,
PHL,Philippines,2020/04/23,6981,271,462,16,68047,
PHL,Philippines,2020/04/24,7192,211,477,15,72214,
PHL,Philippines,2020/04/25,7294,102,494,17,76631,
PHL,Philippines,2020/04/26,7579,285,501,7,80507,
PHL,Philippines,2020/04/27,7777,198,511,10,84935,
PHL,Philippines,2020/04/28,7958,181,530,19,89369,
PHL,Philippines,2020/04/29,8212,254,558,28,94388,
PHL,Philippines,2020/04/30,8488,276,568,10,99190,
PHL,Philippines,2020/05/01,8772,284,579,11,103122,
PHL,Philippines,2020/05/02,8928,156,603,24,108330,
PHL,Philippines,2020/05/03,9223,295,607,4,112817,
PHL,Philippines,2020/05/04,9485,262,623,16,118281,
PHL,Philippines,2020/05/05,9684,199,637,14,124836,
PHL,Philippines,2020/05/06,10004,320,658,21,129973,
PHL,Philippines,2020/05/07,10343,339,685,27,135374,
PHL,Philippines,2020/05/08,10463,120,696,11,140906,
PHL,Philippines,2020/05/09,10610,147,704,8,148036,
PHL,Philippines,2020/05/10,10794,184,719,15,156793,
PHL,Philippines,2020/05/11,11086,292,726,7,165307,
PHL,Philippines,2020/05/12,11350,264,751,25,173819,
PHL,Philippines,2020/05/13,11618,268,772,21,182585,
PHL,Philippines,2020/05/14,11876,258,790,18,199205,
PHL,Philippines,2020/05/15,12091,215,806,16,209734,
PHL,Philippines,2020/05/16,12305,214,817,11,219224,
PHL,Philippines,2020/05/17,12513,208,824,7,228319,
PHL,Philippines,2020/05/18,12718,205,831,7,233713,
PHL,Philippines,2020/05/19,12942,224,837,6,241067,
PHL,Philippines,2020/05/20,13221,279,842,5,249282,
PHL,Philippines,2020/05/21,13434,213,846,4,257972,
PHL,Philippines,2020/05/22,13597,163,857,11,266971,
PHL,Philippines,2020/05/23,13777,180,863,6,274662,
PHL,Philippines,2020/05/24,14035,258,868,5,280554,
PHL,Philippines,2020/05/25,14319,284,873,5,285975,
PHL,Philippines,2020/05/26,14669,350,886,13,293265,
PHL,Philippines,2020/05/27,15049,380,904,18,300987,
PHL,Philippines,2020/05/28,15588,539,921,17,310270,
PHL,Philippines,2020/05/29,16634,1046,942,21,318800,
PHL,Philippines,2020/05/30,17224,590,950,8,328190,
PHL,Philippines,2020/05/31,18086,862,957,7,337163,
PHL,Philippines,2020/06/01,18638,552,960,3,344616,
PHL,Philippines,2020/06/02,18997,359,966,6,355271,
PHL,Philippines,2020/06/03,19748,751,974,8,366014,
PHL,Philippines,2020/06/04,20382,634,984,10,376320,
PHL,Philippines,2020/06/05,20626,244,987,3,386818,
PHL,Philippines,2020/06/06,21340,714,994,7,398750,
PHL,Philippines,2020/06/07,21895,555,1003,9,406877,
PHL,Philippines,2020/06/08,22474,579,1011,8,417133,
PHL,Philippines,2020/06/09,22992,518,1017,6,427627,
PHL,Philippines,2020/06/10,23732,740,1027,10,437540,
PHL,Philippines,2020/06/11,24175,443,1036,9,447598,
PHL,Philippines,2020/06/12,24787,612,1052,16,459633,
PHL,Philippines,2020/06/13,25392,605,1074,22,471264,
PHL,Philippines,2020/06/14,25930,538,1088,14,479763,
PHL,Philippines,2020/06/15,26420,490,1098,10,488493,
PHL,Philippines,2020/06/16,26781,361,1103,5,498388,
PHL,Philippines,2020/06/17,27238,457,1108,5,513103,
PHL,Philippines,2020/06/18,27799,561,1116,8,524438,
PHL,Philippines,2020/06/19,28459,660,1130,14,539371,
PHL,Philippines,2020/06/20,29400,941,1150,20,552576,
PHL,Philippines,2020/06/21,30052,652,1169,19,563687,
PHL,Philippines,2020/06/22,30682,630,1177,8,575418,
PHL,Philippines,2020/06/23,31825,1143,1186,9,590411,
PHL,Philippines,2020/06/24,32295,470,1204,18,603474,
PHL,Philippines,2020/06/25,33069,774,1212,8,618557,
PHL,Philippines,2020/06/26,34073,1004,1224,12,634568,
PHL,Philippines,2020/06/27,34803,730,1236,12,651315,
PHL,Philippines,2020/06/28,35455,652,1244,8,665710,
PHL,Philippines,2020/06/29,36438,983,1255,11,682614,
PHL,Philippines,2020/06/30,37514,1076,1266,11,697570,
PHL,Philippines,2020/07/01,38511,997,1270,4,715908,
PHL,Philippines,2020/07/02,38805,294,1274,4,733602,
PHL,Philippines,2020/07/03,40336,1531,1280,6,752422,
PHL,Philippines,2020/07/04,41830,1494,1290,10,773290,
PHL,Philippines,2020/07/05,44254,2424,1297,7,788745,
PHL,Philippines,2020/07/06,46333,2079,1303,6,805813,
PHL,Philippines,2020/07/07,47873,1540,1309,6,828132,
PHL,Philippines,2020/07/08,50359,2486,1314,5,849903,
PHL,Philippines,2020/07/09,51754,1395,1314,0,873779,
PHL,Philippines,2020/07/10,52914,1160,1360,46,895857,
PHL,Philippines,2020/07/11,54222,1308,1372,12,920500,
PHL,Philippines,2020/07/12,56259,2037,1534,162,936793,
PHL,Philippines,2020/07/13,57006,747,1599,65,955256,
PHL,Philippines,2020/07/14,57545,539,1603,4,975917,
PHL,Philippines,2020/07/15,58850,1305,1614,11,998197,
PHL,Philippines,2020/07/16,61266,2416,1643,29,1025129,
PHL,Philippines,2020/07/17,63001,1735,1660,17,1052050,
PHL,Philippines,2020/07/18,65304,2303,1773,113,1078746,
PHL,Philippines,2020/07/19,67456,2152,1831,58,1100325,
PHL,Philippines,2020/07/20,68898,1442,1835,4,1122099,
PHL,Philippines,2020/07/21,70764,1866,1837,2,1148186,
